TransactionID,SaleDate,SalesYear,SalesQuarter,YearMonth,CustomerID,CustomerName,Region,ProductID,ProductName,Category,StoreID,CampaignID,SaleAmount
377,2024-12-04,2024,4,2024-12,1126,Lee Luna,East,2009,Office-Raise,Office,404,2,17.05
385,2024-12-04,2024,4,2024-12,1001,John Silva,East,2006,Office-Class,Office,404,3,1573.11
622,2024-12-04,2024,4,2024-12,1013,Alyssa Morgan,North,2054,Electronics-Above,Electronics,404,0,2893.57
665,2024-12-04,2024,4,2024-12,1138,Bonnie Stewart,South,2097,Office-Recent,Office,401,0,1915.52
702,2024-12-04,2024,4,2024-12,1101,Ryan Martin,South-West,2016,Home-He,Home,401,2,1011.04
962,2024-12-04,2024,4,2024-12,1198,Chris Allen,South-West,2039,Clothing-Need,Clothing,404,0,1181.92
1225,2024-12-04,2024,4,2024-12,1028,Haley Wagner,West,2023,Home-Yeah,Home,404,,2792.97
1241,2024-12-04,2024,4,2024-12,1137,Jessica Harmon,South-West,2073,Clothing-Executive,Clothing,403,0,1949.74
1466,2024-12-04,2024,4,2024-12,1116,Melissa Rivera,Central,2091,Office-Mrs,Office,402,1,4254.26
1486,2024-12-04,2024,4,2024-12,1102,Robert Hansen,Central,2042,Clothing-Lawyer,Clothing,403,1,1899.56
1991,2024-12-04,2024,4,2024-12,1184,Brittney Chen,East,2083,Clothing-Cut,Clothing,401,1,1303.34
2287,2024-12-04,2024,4,2024-12,1089,Matthew Hernandez,North,2087,Electronics-Rather,Electronics,401,,1465.38
186,2024-12-05,2024,4,2024-12,1144,Brian Browning,East,2013,Office-Cultural,Office,403,0,3126.66
1106,2024-12-05,2024,4,2024-12,1197,William Wilson,West,2041,Home-Assume,Home,404,3,2228.3
1435,2024-12-05,2024,4,2024-12,1017,Brittney Burnett,North,2009,Office-Raise,Office,402,3,60.64
131,2024-12-06,2024,4,2024-12,1089,Matthew Hernandez,North,2082,Office-Figure,Office,402,1,388.32
257,2024-12-06,2024,4,2024-12,1084,Martha Mccall,North,2059,Electronics-Clear,Electronics,402,1,1331.75
402,2024-12-06,2024,4,2024-12,1042,Christopher Dodson,North,2098,Clothing-Trouble,Clothing,401,1,1558.49
1396,2024-12-06,2024,4,2024-12,1047,Ashley Pearson,West,2079,Office-Who,Office,401,1,3065.93
1494,2024-12-06,2024,4,2024-12,1057,Kathy Hall,North,2004,Office-Where,Office,404,1,1630.03
1657,2024-12-06,2024,4,2024-12,1171,Ronald Marquez,South-West,2054,Electronics-Above,Electronics,404,2,4287.09
1768,2024-12-06,2024,4,2024-12,1005,Jessica Mora,South,2029,Home-Yourself,Home,403,2,69.85
1779,2024-12-06,2024,4,2024-12,1032,Terri Long,East,2097,Office-Recent,Office,402,2,4920.99
1790,2024-12-06,2024,4,2024-12,1030,Alice Robinson,East,2058,Home-Wear,Home,403,1,800.94
1858,2024-12-06,2024,4,2024-12,1010,Mike Davis,East,2063,Home-Good,Home,401,3,518.2
2067,2024-12-06,2024,4,2024-12,1054,Laura Mcdonald,South,2007,Clothing-Over,Clothing,401,2,554.69
2068,2024-12-06,2024,4,2024-12,1066,Derrick Myers,North,2014,Clothing-Eat,Clothing,401,1,636.51
2240,2024-12-06,2024,4,2024-12,1115,Gina Banks,West,2047,Clothing-Hair,Clothing,404,,546.87
47,2024-12-07,2024,4,2024-12,1071,Christopher Frost,East,2015,Office-Itself,Office,404,3,1976.39
440,2024-12-07,2024,4,2024-12,1071,Christopher Frost,East,2086,Home-Of,Home,401,0,219.34
549,2024-12-07,2024,4,2024-12,1034,Heather Smith,Central,2076,Clothing-Affect,Clothing,401,0,1544.05
784,2024-12-07,2024,4,2024-12,1066,Derrick Myers,North,2079,Office-Who,Office,404,3,884.91
1050,2024-12-07,2024,4,2024-12,1066,Derrick Myers,North,2064,Electronics-Stop,Electronics,404,0,993.25
1079,2024-12-07,2024,4,2024-12,1141,David Palmer,North,2054,Electronics-Above,Electronics,402,,2481.25
1667,2024-12-07,2024,4,2024-12,1032,Terri Long,East,2023,Home-Yeah,Home,403,2,4879.83
1722,2024-12-07,2024,4,2024-12,1059,Steve Massey,West,2056,Office-About,Office,403,0,170.34
1877,2024-12-07,2024,4,2024-12,1009,Zachary Bell Jr.,East,2023,Home-Yeah,Home,404,1,795.71
130,2024-12-08,2024,4,2024-12,1079,Zachary Thompson MD,East,2028,Electronics-Take,Electronics,403,0,272.35
1900,2024-12-08,2024,4,2024-12,1116,Melissa Rivera,Central,2061,Home-Quite,Home,402,,1552.46
2020,2024-12-08,2024,4,2024-12,1071,Christopher Frost,East,2026,Clothing-Use,Clothing,403,0,1177.34
286,2024-12-09,2024,4,2024-12,1092,Timothy Hill,West,2016,Home-He,Home,404,3,1381.74
803,2024-12-09,2024,4,2024-12,1126,Lee Luna,East,2074,Clothing-Strong,Clothing,404,0,1795.03
1011,2024-12-09,2024,4,2024-12,1004,Kerry Collins,North,2019,Home-History,Home,404,2,2056.21
1127,2024-12-09,2024,4,2024-12,1124,Megan Novak,East,2041,Home-Assume,Home,403,,3596.32
1315,2024-12-09,2024,4,2024-12,1136,Scott Hernandez,South,2096,Office-Discuss,Office,402,1,436.18
1664,2024-12-09,2024,4,2024-12,1044,Anita Huerta,East,2013,Office-Cultural,Office,402,0,3229.61
2053,2024-12-09,2024,4,2024-12,1005,Jessica Mora,South,2091,Office-Mrs,Office,401,3,3437.59
196,2024-12-10,2024,4,2024-12,1013,Alyssa Morgan,North,2054,Electronics-Above,Electronics,404,1,0.0
360,2024-12-10,2024,4,2024-12,1034,Heather Smith,Central,2031,Office-Develop,Office,402,2,250.28
537,2024-12-10,2024,4,2024-12,1020,Michelle Brewer,East,2040,Clothing-Determine,Clothing,403,2,96.0
908,2024-12-10,2024,4,2024-12,1105,Taylor Clarke,Central,2091,Office-Mrs,Office,401,2,2279.11
1195,2024-12-10,2024,4,2024-12,1192,Gregory Medina,East,2046,Clothing-Worry,Clothing,401,1,89.08
1340,2024-12-10,2024,4,2024-12,1071,Christopher Frost,East,2093,Home-Real,Home,403,3,648.45
1580,2024-12-10,2024,4,2024-12,1005,Jessica Mora,South,2093,Home-Real,Home,401,1,587.09
1862,2024-12-10,2024,4,2024-12,1095,Dr. Jason Scott,South,2034,Clothing-Feel,Clothing,403,3,1149.25
2028,2024-12-10,2024,4,2024-12,1005,Jessica Mora,South,2091,Office-Mrs,Office,401,2,3198.13
16,2024-12-11,2024,4,2024-12,1032,Terri Long,East,2021,Clothing-Skill,Clothing,403,3,1861.38
173,2024-12-11,2024,4,2024-12,1043,Eric Pena,West,2074,Clothing-Strong,Clothing,402,2,1149.06
191,2024-12-11,2024,4,2024-12,1173,David King MD,North,2092,Electronics-Add,Electronics,403,1,594.06
231,2024-12-11,2024,4,2024-12,1004,Kerry Collins,North,2035,Home-According,Home,403,,3533.15
779,2024-12-11,2024,4,2024-12,1143,Miss Chelsea Castro DDS,Central,2000,Electronics-Signal,Electronics,404,0,679.85
1072,2024-12-11,2024,4,2024-12,1174,Deborah Saunders,West,2002,Office-Family,Office,404,,1406.11
1441,2024-12-11,2024,4,2024-12,1016,Andrea Roberts,East,2041,Home-Assume,Home,403,1,4576.15
1644,2024-12-11,2024,4,2024-12,1068,Melissa Gutierrez,East,2028,Electronics-Take,Electronics,402,0,370.62
1998,2024-12-11,2024,4,2024-12,1125,Debbie Andrews,West,2017,Electronics-Feeling,Electronics,403,2,374.14
2013,2024-12-11,2024,4,2024-12,1122,Christopher Martinez,East,2013,Office-Cultural,Office,402,2,3669.22
2275,2024-12-11,2024,4,2024-12,1089,Matthew Hernandez,North,2071,Clothing-Success,Clothing,404,,1058.03
886,2024-12-12,2024,4,2024-12,1166,David Mccullough,South-West,2035,Home-According,Home,401,1,0.0
1311,2024-12-12,2024,4,2024-12,1030,Alice Robinson,East,2039,Clothing-Need,Clothing,403,1,1253.23
1849,2024-12-12,2024,4,2024-12,1066,Derrick Myers,North,2083,Clothing-Cut,Clothing,402,0,1772.75
2041,2024-12-12,2024,4,2024-12,1034,Heather Smith,Central,2015,Office-Itself,Office,404,1,1937.28
108,2024-12-13,2024,4,2024-12,1091,Brianna Thomas,South-West,2041,Home-Assume,Home,402,3,1454.48
211,2024-12-13,2024,4,2024-12,1066,Derrick Myers,North,2060,Office-Term,Office,401,1,1543.36
450,2024-12-13,2024,4,2024-12,1032,Terri Long,East,2040,Clothing-Determine,Clothing,404,2,147.82
516,2024-12-13,2024,4,2024-12,1116,Melissa Rivera,Central,2087,Electronics-Rather,Electronics,402,2,1802.35
621,2024-12-13,2024,4,2024-12,1188,Ashley Todd,North,2074,Clothing-Strong,Clothing,402,1,1800.97
767,2024-12-13,2024,4,2024-12,1071,Christopher Frost,East,2054,Electronics-Above,Electronics,404,,4825.01
1609,2024-12-13,2024,4,2024-12,1020,Michelle Brewer,East,2097,Office-Recent,Office,404,2,827.62
1997,2024-12-13,2024,4,2024-12,1083,Jacqueline Bishop,South,2028,Electronics-Take,Electronics,404,0,1644.67
2001,2024-12-13,2024,4,2024-12,1089,Matthew Hernandez,North,2091,Office-Mrs,Office,403,1,3508.67
2014,2024-12-13,2024,4,2024-12,1133,Victor Wagner,South-West,2041,Home-Assume,Home,402,3,4720.47
2018,2024-12-13,2024,4,2024-12,1115,Gina Banks,West,2059,Electronics-Clear,Electronics,401,2,562.25
2033,2024-12-13,2024,4,2024-12,1196,Dr. Elizabeth Johnston DDS,North,2052,Office-Year,Office,401,1,1066.42
2065,2024-12-13,2024,4,2024-12,1034,Heather Smith,Central,2019,Home-History,Home,401,0,2434.4
2158,2024-12-13,2024,4,2024-12,1149,Jordan Elliott,North,2023,Home-Yeah,Home,403,1,529.52
2245,2024-12-13,2024,4,2024-12,1171,Ronald Marquez,South-West,2020,Electronics-Share,Electronics,402,0,1940.76
171,2024-12-14,2024,4,2024-12,1196,Dr. Elizabeth Johnston DDS,North,2055,Clothing-Politics,Clothing,401,1,365.84
197,2024-12-14,2024,4,2024-12,1104,David Herrera,West,2060,Office-Term,Office,404,2,1309.5
409,2024-12-14,2024,4,2024-12,1071,Christopher Frost,East,2092,Electronics-Add,Electronics,403,1,480.54
632,2024-12-14,2024,4,2024-12,1165,Richard Burnett,Central,2060,Office-Term,Office,403,1,1470.66
808,2024-12-14,2024,4,2024-12,1172,Eric Barr,East,2040,Clothing-Determine,Clothing,403,1,115.33
897,2024-12-14,2024,4,2024-12,1012,Tara Miller,North,2079,Office-Who,Office,402,3,1074.07
987,2024-12-14,2024,4,2024-12,1032,Terri Long,East,2044,Office-Society,Office,404,3,0.0
1505,2024-12-14,2024,4,2024-12,1193,Nancy King,South,2036,Electronics-Candidate,Electronics,403,,1931.92
1574,2024-12-14,2024,4,2024-12,1063,Howard Case,South-West,2048,Electronics-Candidate,Electronics,402,0,522.34
2087,2024-12-14,2024,4,2024-12,1017,Brittney Burnett,North,2080,Office-Doctor,Office,403,0,1739.24
42,2024-12-15,2024,4,2024-12,1005,Jessica Mora,South,2022,Home-Economy,Home,403,0,459.86
296,2024-12-15,2024,4,2024-12,1189,Jennifer Farrell,North,2028,Electronics-Take,Electronics,403,2,201.88
333,2024-12-15,2024,4,2024-12,1133,Victor Wagner,South-West,2068,Home-Read,Home,404,1,203.96
1125,2024-12-15,2024,4,2024-12,1132,Scott Winters,West,2097,Office-Recent,Office,402,3,1532.01
1357,2024-12-15,2024,4,2024-12,1068,Melissa Gutierrez,East,2091,Office-Mrs,Office,401,2,4531.19
1451,2024-12-15,2024,4,2024-12,1056,Kristina Wilson,East,2079,Office-Who,Office,402,0,910.3
1728,2024-12-15,2024,4,2024-12,1005,Jessica Mora,South,2099,Electronics-Several,Electronics,404,3,1298.0
2145,2024-12-15,2024,4,2024-12,1116,Melissa Rivera,Central,2054,Electronics-Above,Electronics,401,1,4543.2
1193,2024-12-16,2024,4,2024-12,1081,Ryan White,South,2046,Clothing-Worry,Clothing,402,3,107.68
1736,2024-12-16,2024,4,2024-12,1089,Matthew Hernandez,North,2089,Electronics-Action,Electronics,401,2,592.91
2179,2024-12-16,2024,4,2024-12,1089,Matthew Hernandez,North,2019,Home-History,Home,402,3,4473.15
2282,2024-12-16,2024,4,2024-12,1177,Katherine West,East,2054,Electronics-Above,Electronics,402,0,3337.8
492,2024-12-17,2024,4,2024-12,1191,Kyle Smith Jr.,South,2039,Clothing-Need,Clothing,403,3,1250.64
565,2024-12-17,2024,4,2024-12,1028,Haley Wagner,West,2003,Electronics-Training,Electronics,402,3,1437.96
641,2024-12-17,2024,4,2024-12,1006,Hannah Ray,West,2019,Home-History,Home,403,3,3496.61
759,2024-12-17,2024,4,2024-12,1034,Heather Smith,Central,2066,Office-Occur,Office,402,0,1875.55
1288,2024-12-17,2024,4,2024-12,1165,Richard Burnett,Central,2046,Clothing-Worry,Clothing,403,1,129.93
1785,2024-12-17,2024,4,2024-12,1005,Jessica Mora,South,2037,Clothing-Meeting,Clothing,402,3,1233.52
2194,2024-12-17,2024,4,2024-12,1068,Melissa Gutierrez,East,2009,Office-Raise,Office,404,2,119.33
2305,2024-12-17,2024,4,2024-12,1005,Jessica Mora,South,2042,Clothing-Lawyer,Clothing,403,2,610.94
2365,2024-12-17,2024,4,2024-12,1181,Tiffany Smith,East,2039,Clothing-Need,Clothing,401,2,3478.5
252,2024-12-18,2024,4,2024-12,1165,Richard Burnett,Central,2096,Office-Discuss,Office,403,3,242.28
457,2024-12-18,2024,4,2024-12,1101,Ryan Martin,South-West,2023,Home-Yeah,Home,401,2,3334.38
846,2024-12-18,2024,4,2024-12,1085,Steven Wright,Central,2091,Office-Mrs,Office,402,1,0.0
939,2024-12-18,2024,4,2024-12,1041,David Beltran,East,2046,Clothing-Worry,Clothing,402,2,27.23
1458,2024-12-18,2024,4,2024-12,1016,Andrea Roberts,East,2002,Office-Family,Office,404,2,1007.37
1547,2024-12-18,2024,4,2024-12,1026,Gary Walls,North,2017,Electronics-Feeling,Electronics,402,0,854.1
1570,2024-12-18,2024,4,2024-12,1116,Melissa Rivera,Central,2065,Office-Animal,Office,402,2,764.11
1668,2024-12-18,2024,4,2024-12,1034,Heather Smith,Central,2073,Clothing-Executive,Clothing,401,0,1562.26
2150,2024-12-18,2024,4,2024-12,1110,Melissa Grimes,South,2071,Clothing-Success,Clothing,401,0,1524.65
2238,2024-12-18,2024,4,2024-12,1005,Jessica Mora,South,2009,Office-Raise,Office,404,3,134.96
2337,2024-12-18,2024,4,2024-12,1117,Amanda Lang,North,2068,Home-Read,Home,404,2,271.67
2372,2024-12-18,2024,4,2024-12,1115,Gina Banks,West,2023,Home-Yeah,Home,402,2,4986.14
202,2024-12-19,2024,4,2024-12,1044,Anita Huerta,East,2081,Office-Light,Office,404,2,1355.05
322,2024-12-19,2024,4,2024-12,1089,Matthew Hernandez,North,2078,Electronics-Film,Electronics,402,0,324.25
675,2024-12-19,2024,4,2024-12,1109,Aaron Garcia,East,2019,Home-History,Home,403,2,2929.76
974,2024-12-19,2024,4,2024-12,1198,Chris Allen,South-West,2046,Clothing-Worry,Clothing,404,1,131.52
1159,2024-12-19,2024,4,2024-12,1029,Gina Powers,West,2023,Home-Yeah,Home,401,0,4049.32
1286,2024-12-19,2024,4,2024-12,1089,Matthew Hernandez,North,2079,Office-Who,Office,401,2,3573.55
1680,2024-12-19,2024,4,2024-12,1053,Benjamin Cline,East,2092,Electronics-Add,Electronics,403,2,1292.98
1838,2024-12-19,2024,4,2024-12,1197,William Wilson,West,2079,Office-Who,Office,402,2,866.99
1852,2024-12-19,2024,4,2024-12,1051,Amy Nguyen,Central,2053,Home-Ground,Home,404,,841.43
2029,2024-12-19,2024,4,2024-12,1071,Christopher Frost,East,2007,Clothing-Over,Clothing,401,2,1954.32
2090,2024-12-19,2024,4,2024-12,1160,Phillip Soto,West,2044,Office-Society,Office,401,2,1444.89
329,2024-12-20,2024,4,2024-12,1039,Brandy Good,West,2013,Office-Cultural,Office,404,3,615.81
617,2024-12-20,2024,4,2024-12,1116,Melissa Rivera,Central,2017,Electronics-Feeling,Electronics,404,2,1422.61
619,2024-12-20,2024,4,2024-12,1066,Derrick Myers,North,2042,Clothing-Lawyer,Clothing,401,2,266.38
748,2024-12-20,2024,4,2024-12,1005,Jessica Mora,South,2031,Office-Develop,Office,401,1,754.47
960,2024-12-20,2024,4,2024-12,1032,Terri Long,East,2054,Electronics-Above,Electronics,401,0,3882.56
1086,2024-12-20,2024,4,2024-12,1020,Michelle Brewer,East,2084,Office-Stuff,Office,403,0,1158.46
1097,2024-12-20,2024,4,2024-12,1084,Martha Mccall,North,2054,Electronics-Above,Electronics,402,0,2502.53
1467,2024-12-20,2024,4,2024-12,1062,Ashley Harmon,South,2090,Office-Staff,Office,401,1,1521.3
1825,2024-12-20,2024,4,2024-12,1164,William Ramsey,North,2039,Clothing-Need,Clothing,404,0,2240.86
2051,2024-12-20,2024,4,2024-12,1116,Melissa Rivera,Central,2063,Home-Good,Home,403,1,566.78
2071,2024-12-20,2024,4,2024-12,1081,Ryan White,South,2023,Home-Yeah,Home,402,0,4990.42
2345,2024-12-20,2024,4,2024-12,1005,Jessica Mora,South,2040,Clothing-Determine,Clothing,404,,49.28
2362,2024-12-20,2024,4,2024-12,1194,Casey Brown,Central,2098,Clothing-Trouble,Clothing,404,3,1638.09
66,2024-12-21,2024,4,2024-12,1135,Christopher Chen,South,2070,Clothing-About,Clothing,403,3,45.2
100,2024-12-21,2024,4,2024-12,1023,Dustin Medina,East,2041,Home-Assume,Home,404,1,4444.07
274,2024-12-21,2024,4,2024-12,1187,Kayla Solomon,North,2091,Office-Mrs,Office,403,3,2433.39
433,2024-12-21,2024,4,2024-12,1034,Heather Smith,Central,2026,Clothing-Use,Clothing,403,0,1320.57
563,2024-12-21,2024,4,2024-12,1089,Matthew Hernandez,North,2041,Home-Assume,Home,404,2,3122.27
572,2024-12-21,2024,4,2024-12,1087,Carla Tran,East,2001,Electronics-Boost,Electronics,404,3,696.45
693,2024-12-21,2024,4,2024-12,1071,Christopher Frost,East,2098,Clothing-Trouble,Clothing,402,3,672.83
871,2024-12-21,2024,4,2024-12,1034,Heather Smith,Central,2024,Clothing-Paper,Clothing,404,2,1605.16
981,2024-12-21,2024,4,2024-12,1071,Christopher Frost,East,2069,Clothing-Garden,Clothing,402,1,1907.13
1067,2024-12-21,2024,4,2024-12,1156,Dennis Acevedo,East,2051,Home-Century,Home,401,0,1877.01
1201,2024-12-21,2024,4,2024-12,1107,Emily Hoffman,West,2081,Office-Light,Office,401,1,1031.55
1603,2024-12-21,2024,4,2024-12,1145,Stephanie Powell,East,2054,Electronics-Above,Electronics,401,2,4065.34
1683,2024-12-21,2024,4,2024-12,1186,Timothy Williams,West,2095,Home-Seem,Home,403,0,982.04
1691,2024-12-21,2024,4,2024-12,1034,Heather Smith,Central,2041,Home-Assume,Home,404,1,2150.27
1757,2024-12-21,2024,4,2024-12,1091,Brianna Thomas,South-West,2001,Electronics-Boost,Electronics,403,3,1712.85
2075,2024-12-21,2024,4,2024-12,1023,Dustin Medina,East,2096,Office-Discuss,Office,402,1,443.01
2110,2024-12-21,2024,4,2024-12,1162,Deborah Rice,East,2067,Clothing-Remain,Clothing,403,0,200.23
209,2024-12-22,2024,4,2024-12,1032,Terri Long,East,2058,Home-Wear,Home,402,3,1139.65
1095,2024-12-22,2024,4,2024-12,1038,Jason Ford,East,2083,Clothing-Cut,Clothing,401,1,1995.74
1214,2024-12-22,2024,4,2024-12,1184,Brittney Chen,East,2066,Office-Occur,Office,404,1,1305.51
2348,2024-12-22,2024,4,2024-12,1154,Edward Castillo,North,2039,Clothing-Need,Clothing,403,3,4220.48
115,2024-12-23,2024,4,2024-12,1097,Laura Jones,East,2067,Clothing-Remain,Clothing,403,3,1418.47
1215,2024-12-23,2024,4,2024-12,1133,Victor Wagner,South-West,2062,Office-Receive,Office,402,3,1799.41
1549,2024-12-23,2024,4,2024-12,1020,Michelle Brewer,East,2057,Clothing-Identify,Clothing,402,1,232.34
1938,2024-12-23,2024,4,2024-12,1098,Jeffrey Maxwell,West,2068,Home-Read,Home,403,1,996.66
1942,2024-12-23,2024,4,2024-12,1064,Joshua Cline,East,2022,Home-Economy,Home,403,0,386.69
2215,2024-12-23,2024,4,2024-12,1071,Christopher Frost,East,2075,Electronics-Letter,Electronics,402,0,512.94
2230,2024-12-23,2024,4,2024-12,1039,Brandy Good,West,2058,Home-Wear,Home,403,1,569.21
425,2024-12-24,2024,4,2024-12,1105,Taylor Clarke,Central,2013,Office-Cultural,Office,402,1,2806.89
1053,2024-12-24,2024,4,2024-12,1070,Brittany Johnson,East,2089,Electronics-Action,Electronics,401,3,602.67
1105,2024-12-24,2024,4,2024-12,1130,Mary Sandoval,North,2013,Office-Cultural,Office,403,3,2473.64
1300,2024-12-24,2024,4,2024-12,1116,Melissa Rivera,Central,2091,Office-Mrs,Office,401,3,1165.46
1393,2024-12-24,2024,4,2024-12,1032,Terri Long,East,2019,Home-History,Home,403,1,1185.15
1528,2024-12-24,2024,4,2024-12,1032,Terri Long,East,2054,Electronics-Above,Electronics,404,2,4728.46
1532,2024-12-24,2024,4,2024-12,1073,Matthew Clark,Central,2039,Clothing-Need,Clothing,401,2,2739.55
1700,2024-12-24,2024,4,2024-12,1089,Matthew Hernandez,North,2054,Electronics-Above,Electronics,402,2,978.91
1820,2024-12-24,2024,4,2024-12,1007,David Kim,West,2085,Electronics-Officer,Electronics,401,,611.3
1839,2024-12-24,2024,4,2024-12,1191,Kyle Smith Jr.,South,2060,Office-Term,Office,402,0,1057.69
62,2024-12-25,2024,4,2024-12,1062,Ashley Harmon,South,2011,Electronics-Religious,Electronics,403,1,1161.21
216,2024-12-25,2024,4,2024-12,1172,Eric Barr,East,2006,Office-Class,Office,402,3,1102.53
614,2024-12-25,2024,4,2024-12,1034,Heather Smith,Central,2005,Office-Huge,Office,401,0,818.92
881,2024-12-25,2024,4,2024-12,1160,Phillip Soto,West,2031,Office-Develop,Office,401,3,1391.57
1134,2024-12-25,2024,4,2024-12,1005,Jessica Mora,South,2060,Office-Term,Office,402,,853.12
1234,2024-12-25,2024,4,2024-12,1011,Amanda Myers,West,2049,Office-Easy,Office,404,3,159.42
1834,2024-12-25,2024,4,2024-12,1042,Christopher Dodson,North,2029,Home-Yourself,Home,402,1,133.86
48,2024-12-26,2024,4,2024-12,1113,Louis Jones,Central,2092,Electronics-Add,Electronics,404,3,1500.13
243,2024-12-26,2024,4,2024-12,1098,Jeffrey Maxwell,West,2079,Office-Who,Office,404,1,1263.12
1329,2024-12-26,2024,4,2024-12,1071,Christopher Frost,East,2092,Electronics-Add,Electronics,403,,347.79
1707,2024-12-26,2024,4,2024-12,1052,Brandon Hinton,South-West,2013,Office-Cultural,Office,403,1,1204.63
2217,2024-12-26,2024,4,2024-12,1089,Matthew Hernandez,North,2056,Office-About,Office,402,,1234.15
2310,2024-12-26,2024,4,2024-12,1053,Benjamin Cline,East,2035,Home-According,Home,404,2,3191.71
4,2024-12-27,2024,4,2024-12,1186,Timothy Williams,West,2015,Office-Itself,Office,404,,1275.85
388,2024-12-27,2024,4,2024-12,1131,Mark Gomez,West,2097,Office-Recent,Office,403,1,3308.75
423,2024-12-27,2024,4,2024-12,1035,Lorraine Rodriguez,East,2029,Home-Yourself,Home,401,2,36.17
532,2024-12-27,2024,4,2024-12,1020,Michelle Brewer,East,2071,Clothing-Success,Clothing,402,,1323.89
774,2024-12-27,2024,4,2024-12,1196,Dr. Elizabeth Johnston DDS,North,2001,Electronics-Boost,Electronics,401,1,481.97
921,2024-12-27,2024,4,2024-12,1020,Michelle Brewer,East,2079,Office-Who,Office,401,1,3208.26
938,2024-12-27,2024,4,2024-12,1002,Mark Marshall,Central,2013,Office-Cultural,Office,403,0,2661.91
973,2024-12-27,2024,4,2024-12,1032,Terri Long,East,2091,Office-Mrs,Office,401,3,1460.62
1572,2024-12-27,2024,4,2024-12,1117,Amanda Lang,North,2002,Office-Family,Office,402,0,141.62
1772,2024-12-27,2024,4,2024-12,1080,Thomas Parker,South-West,2089,Electronics-Action,Electronics,402,0,926.36
1792,2024-12-27,2024,4,2024-12,1131,Mark Gomez,West,2057,Clothing-Identify,Clothing,401,2,764.56
1856,2024-12-27,2024,4,2024-12,1071,Christopher Frost,East,2023,Home-Yeah,Home,404,0,4858.96
2236,2024-12-27,2024,4,2024-12,1135,Christopher Chen,South,2074,Clothing-Strong,Clothing,401,2,994.97
2295,2024-12-27,2024,4,2024-12,1061,Taylor Kaufman,North,2023,Home-Yeah,Home,404,1,4992.31
957,2024-12-28,2024,4,2024-12,1032,Terri Long,East,2083,Clothing-Cut,Clothing,404,1,774.38
1187,2024-12-28,2024,4,2024-12,1025,Garrett Lewis,South,2092,Electronics-Add,Electronics,401,2,93.65
1197,2024-12-28,2024,4,2024-12,1024,Andres Avila,Central,2027,Home-Purpose,Home,401,1,1545.41
1385,2024-12-28,2024,4,2024-12,1150,Bobby Hunter,North,2013,Office-Cultural,Office,401,,2646.96
1428,2024-12-28,2024,4,2024-12,1032,Terri Long,East,2089,Electronics-Action,Electronics,404,,1402.93
1595,2024-12-28,2024,4,2024-12,1195,Michael Lee,South-West,2023,Home-Yeah,Home,404,,1457.84
1841,2024-12-28,2024,4,2024-12,1032,Terri Long,East,2065,Office-Animal,Office,403,2,1331.85
1982,2024-12-28,2024,4,2024-12,1077,Amy Espinoza,North,2091,Office-Mrs,Office,402,3,3334.61
1995,2024-12-28,2024,4,2024-12,1122,Christopher Martinez,East,2079,Office-Who,Office,402,1,535.61
2021,2024-12-28,2024,4,2024-12,1137,Jessica Harmon,South-West,2054,Electronics-Above,Electronics,401,0,3277.38
2106,2024-12-28,2024,4,2024-12,1108,Sharon Bautista,Central,2035,Home-According,Home,404,3,763.04
2172,2024-12-28,2024,4,2024-12,1020,Michelle Brewer,East,2019,Home-History,Home,401,1,1644.68
400,2024-12-29,2024,4,2024-12,1010,Mike Davis,East,2041,Home-Assume,Home,404,0,2931.07
437,2024-12-29,2024,4,2024-12,1013,Alyssa Morgan,North,2013,Office-Cultural,Office,401,3,2459.2
454,2024-12-29,2024,4,2024-12,1127,George Edwards,Central,2053,Home-Ground,Home,403,3,400.78
1156,2024-12-29,2024,4,2024-12,1089,Matthew Hernandez,North,2021,Clothing-Skill,Clothing,403,3,1352.06
1614,2024-12-29,2024,4,2024-12,1006,Hannah Ray,West,2019,Home-History,Home,404,2,3334.38
1911,2024-12-29,2024,4,2024-12,1158,Kelly Gallagher,East,2072,Electronics-Become,Electronics,403,2,857.2
2378,2024-12-29,2024,4,2024-12,1162,Deborah Rice,East,2046,Clothing-Worry,Clothing,401,0,39.58
113,2024-12-30,2024,4,2024-12,1168,Denise Gonzales,South,2058,Home-Wear,Home,401,,833.15
289,2024-12-30,2024,4,2024-12,1079,Zachary Thompson MD,East,2035,Home-According,Home,402,3,3934.51
599,2024-12-30,2024,4,2024-12,1071,Christopher Frost,East,2094,Office-Fight,Office,404,1,1931.15
607,2024-12-30,2024,4,2024-12,1116,Melissa Rivera,Central,2013,Office-Cultural,Office,402,0,1022.29
802,2024-12-30,2024,4,2024-12,1005,Jessica Mora,South,2082,Office-Figure,Office,403,3,1439.35
1146,2024-12-30,2024,4,2024-12,1053,Benjamin Cline,East,2035,Home-According,Home,402,1,2639.59
1189,2024-12-30,2024,4,2024-12,1062,Ashley Harmon,South,2006,Office-Class,Office,403,1,902.04
1456,2024-12-30,2024,4,2024-12,1155,Rachel Goodman,North,2023,Home-Yeah,Home,401,3,2318.03
1493,2024-12-30,2024,4,2024-12,1156,Dennis Acevedo,East,2019,Home-History,Home,404,2,3992.34
1654,2024-12-30,2024,4,2024-12,1031,Jessica Frazier,West,2067,Clothing-Remain,Clothing,404,1,63.12
